id_student,code_module,code_presentation,clicks_week1,clicks_week2,clicks_week3,click_trend,days_since_last_click,assessment_click_ratio,unique_resources,registered_late,unregistered_early,num_of_prev_attempts,imd_band_enc,education_enc,final_result,result_enc,gender,age_band,region,disability,studied_credits
552648,FFF,2014B,0,0,0,0,42,0.4128984432913269,67,0,0,1,0,1,Pass,0,M,0-35,North Western Region,N,90
553032,FFF,2014B,7,52,60,53,134,0.16924910607866508,58,0,1,0,7,2,Withdrawn,1,M,0-35,Yorkshire Region,N,120
553160,FFF,2014B,10,119,172,162,138,0.35618910140743415,114,0,0,0,0,2,Fail,1,M,35-55,North Western Region,N,60
554597,FFF,2014B,0,0,0,0,269,0.0,0,0,1,0,3,1,Withdrawn,1,M,0-35,North Western Region,N,60
554881,FFF,2014B,65,3,2,-63,43,0.3311658151416628,97,0,0,0,0,1,Pass,0,M,0-35,West Midlands Region,N,150
555691,FFF,2014B,96,166,251,155,208,0.14066339066339067,74,0,1,1,3,1,Withdrawn,1,M,0-35,Scotland,N,210
555929,FFF,2014B,31,0,57,26,34,0.5888372093023255,92,0,0,2,2,1,Pass,0,F,0-35,South East Region,N,120
556052,FFF,2014B,5,33,0,-5,259,0.0,10,0,1,0,1,1,Withdrawn,1,M,0-35,London Region,N,120
556126,FFF,2014B,0,19,5,5,152,0.0,23,0,1,1,8,2,Withdrawn,1,M,35-55,London Region,Y,60
556140,FFF,2014B,153,34,125,-28,30,0.2759601706970128,117,0,0,1,8,1,Pass,0,M,0-35,South Region,N,240
556492,FFF,2014B,7,41,4,-3,33,0.7891832229580574,74,0,0,2,9,2,Fail,1,M,0-35,South Region,N,240
557141,FFF,2014B,0,0,0,0,269,0.0,0,0,1,0,1,1,Withdrawn,1,M,0-35,South Region,N,60
557469,FFF,2014B,0,2,0,0,38,0.2833957553058677,82,0,0,1,8,2,Pass,0,M,0-35,Ireland,N,60
557650,FFF,2014B,87,151,105,18,29,0.2938418921798423,222,0,0,0,3,1,Pass,0,M,35-55,London Region,N,60
557708,FFF,2014B,23,11,15,-8,37,0.0,26,0,0,0,2,2,Fail,1,M,0-35,London Region,Y,60
557894,FFF,2014B,92,161,43,-49,210,0.199438202247191,37,0,1,1,3,1,Withdrawn,1,M,35-55,North Western Region,N,120
558105,FFF,2014B,90,3,40,-50,42,0.29591104734576756,143,0,0,0,8,1,Pass,0,M,0-35,East Midlands Region,N,60
558121,FFF,2014B,0,107,35,35,31,0.23596980636691828,146,0,0,1,8,2,Pass,0,M,35-55,West Midlands Region,N,60
558244,FFF,2014B,173,205,301,128,166,0.15424528301886792,94,0,0,2,4,3,Fail,1,M,35-55,Wales,N,120
558284,FFF,2014B,162,119,39,-123,247,0.0,35,0,1,1,6,1,Withdrawn,1,M,0-35,Ireland,Y,150
558404,FFF,2014B,2,19,40,38,245,0.0,21,0,1,1,2,1,Withdrawn,1,M,0-35,London Region,N,120
559449,FFF,2014B,0,10,0,0,46,0.145985401459854,18,0,0,1,4,4,Fail,1,M,35-55,North Region,N,60
559876,FFF,2014B,126,55,2,-124,29,0.21704561305621425,251,0,0,1,2,1,Distinction,0,M,0-35,West Midlands Region,N,120
560168,FFF,2014B,92,84,110,18,183,0.29551820728291317,95,0,0,1,0,1,Fail,1,F,0-35,Yorkshire Region,Y,150
560399,FFF,2014B,287,445,393,106,31,0.1610818166354822,207,0,0,0,7,3,Pass,0,M,35-55,South Region,N,60
560496,FFF,2014B,46,0,57,11,29,0.3320401643085349,124,0,0,2,6,2,Pass,0,F,0-35,South East Region,N,120
560595,FFF,2014B,324,28,112,-212,218,0.1397459165154265,44,0,1,1,8,3,Withdrawn,1,M,0-35,East Anglian Region,N,120
560685,FFF,2014B,145,58,325,180,97,0.15997023809523808,73,0,0,1,8,1,Fail,1,M,0-35,South Region,N,120
561009,FFF,2014B,91,19,134,43,41,0.25367508480964945,128,0,0,1,0,2,Pass,0,F,0-35,Scotland,Y,120
561215,FFF,2014B,660,594,55,-605,235,0.09565695437053326,76,0,1,0,7,1,Withdrawn,1,M,35-55,East Anglian Region,N,60
561796,FFF,2014B,0,0,0,0,269,0.0,0,0,1,1,0,1,Withdrawn,1,M,0-35,North Western Region,N,120
561799,FFF,2014B,57,0,0,-57,46,0.0,16,0,0,0,2,3,Fail,1,F,35-55,East Anglian Region,N,60
562064,FFF,2014B,0,47,19,19,142,0.0165016501650165,41,0,1,0,5,2,Withdrawn,1,F,0-35,North Western Region,N,180
562917,FFF,2014B,71,9,7,-64,91,0.12111801242236025,60,0,1,0,8,2,Withdrawn,1,M,0-35,East Anglian Region,N,150
563813,FFF,2014B,45,0,0,-45,267,0.0,11,0,1,0,2,1,Withdrawn,1,M,35-55,London Region,N,60
563823,FFF,2014B,71,59,157,86,28,0.2122392211404729,192,0,0,0,2,2,Pass,0,M,35-55,North Western Region,N,60
564632,FFF,2014B,0,71,47,47,42,0.2248062015503876,140,0,0,0,1,1,Fail,1,F,0-35,London Region,N,60
565109,FFF,2014B,244,362,277,33,33,0.19305210918114143,121,0,0,0,2,1,Distinction,0,M,0-35,West Midlands Region,N,120
565257,FFF,2014B,0,0,0,0,269,0.0,0,0,1,1,1,2,Withdrawn,1,M,0-35,North Region,N,120
565348,FFF,2014B,317,58,188,-129,152,0.20509055310817426,89,0,1,0,3,2,Withdrawn,1,M,0-35,South East Region,N,60
565373,FFF,2014B,139,32,266,127,30,0.20732056048041178,207,0,0,1,8,2,Pass,0,M,0-35,West Midlands Region,N,120
565469,FFF,2014B,6,124,0,-6,182,0.3854166666666667,23,0,1,1,8,1,Withdrawn,1,M,0-35,East Midlands Region,N,120
565526,FFF,2014B,0,0,0,0,234,0.0,25,0,1,0,3,3,Withdrawn,1,M,35-55,North Region,N,120
566460,FFF,2014B,90,72,192,102,60,0.04526748971193416,58,0,0,0,5,2,Fail,1,M,0-35,South Region,Y,60
567168,FFF,2014B,175,0,16,-159,246,0.004608294930875576,32,0,1,0,1,2,Withdrawn,1,M,35-55,North Western Region,N,90
567629,FFF,2014B,169,240,122,-47,41,0.3770334928229665,107,0,0,0,6,1,Pass,0,F,35-55,South West Region,Y,60
567681,FFF,2014B,0,46,116,116,218,0.002564102564102564,45,0,1,0,6,1,Withdrawn,1,M,0-35,Wales,N,120
567859,FFF,2014B,214,66,83,-131,33,0.4587719298245614,85,0,0,1,5,2,Fail,1,M,35-55,Scotland,N,150
567873,FFF,2014B,226,143,5,-221,42,0.28548123980424145,108,0,0,0,4,2,Distinction,0,M,0-35,East Anglian Region,N,90
568954,FFF,2014B,172,256,288,116,28,0.1626808385001476,193,0,0,0,4,1,Pass,0,M,0-35,Ireland,N,120
569065,FFF,2014B,364,263,183,-181,41,0.14843455299886835,199,0,0,0,3,0,Pass,0,M,0-35,North Western Region,N,60
569556,FFF,2014B,36,14,0,-36,261,0.04838709677419355,20,0,1,1,0,2,Withdrawn,1,F,0-35,North Region,N,240
569729,FFF,2014B,0,0,0,0,269,0.0,0,0,0,0,6,2,Fail,1,M,0-35,South West Region,N,60
569783,FFF,2014B,55,18,223,168,172,0.1601423487544484,64,0,1,0,6,1,Withdrawn,1,M,35-55,South East Region,N,60
570264,FFF,2014B,169,505,239,70,108,0.22670652715495765,103,0,0,0,2,1,Fail,1,M,35-55,East Midlands Region,N,60
571050,FFF,2014B,46,364,45,-1,41,0.18411144578313254,105,0,0,0,4,2,Pass,0,M,0-35,London Region,N,60
571190,FFF,2014B,152,101,163,11,35,0.19874159253634194,192,0,0,0,5,1,Pass,0,F,0-35,South Region,N,60
571316,FFF,2014B,182,215,179,-3,42,0.17913907284768213,154,0,0,0,5,2,Distinction,0,F,0-35,South Region,Y,60
571612,FFF,2014B,0,0,0,0,86,0.0,8,1,1,1,5,1,Withdrawn,1,M,0-35,Wales,Y,120
571815,FFF,2014B,306,11,75,-231,217,0.05272727272727273,45,0,0,0,3,1,Fail,1,M,0-35,Yorkshire Region,N,120
571844,FFF,2014B,0,0,7,7,42,0.59375,53,0,0,1,1,1,Pass,0,M,0-35,Yorkshire Region,N,210
571962,FFF,2014B,251,405,337,86,29,0.301818870784388,143,0,0,1,0,1,Pass,0,M,35-55,Ireland,N,120
572154,FFF,2014B,313,31,20,-293,30,0.2032854209445585,209,0,0,0,4,3,Pass,0,M,0-35,Scotland,N,150
572367,FFF,2014B,31,0,165,134,43,0.4755332496863237,55,0,0,1,9,2,Fail,1,M,0-35,South East Region,N,120
572395,FFF,2014B,23,66,1,-22,216,0.16252390057361377,56,0,1,0,4,2,Withdrawn,1,F,0-35,North Western Region,N,150
572716,FFF,2014B,1,175,8,7,42,0.31211613623673923,107,0,0,0,2,2,Pass,0,M,35-55,Yorkshire Region,N,120
572804,FFF,2014B,1,5,27,26,198,0.0,17,0,1,0,6,2,Withdrawn,1,M,0-35,Wales,N,90
572832,FFF,2014B,178,528,329,151,32,0.1877853881278539,178,0,0,0,8,1,Pass,0,M,0-35,South Region,Y,90
572870,FFF,2014B,372,32,38,-334,28,0.20898161244695898,118,0,0,0,2,2,Distinction,0,M,35-55,East Midlands Region,N,120
572952,FFF,2014B,0,0,0,0,269,0.0,0,0,1,1,0,3,Withdrawn,1,F,35-55,London Region,N,120
573549,FFF,2014B,283,261,380,97,28,0.13935795138244572,210,0,0,0,4,1,Pass,0,M,0-35,London Region,N,120
574028,FFF,2014B,94,242,229,135,48,0.13724137931034483,191,0,0,0,3,2,Pass,0,M,0-35,Wales,Y,180
574605,FFF,2014B,51,16,0,-51,243,0.045454545454545456,33,0,0,0,1,2,Fail,1,M,0-35,South Region,N,60
574663,FFF,2014B,177,1,5,-172,239,0.1993006993006993,31,0,1,0,3,1,Withdrawn,1,M,0-35,Yorkshire Region,N,240
574671,FFF,2014B,154,141,27,-127,39,0.422175585869185,118,0,0,0,4,3,Pass,0,F,35-55,East Anglian Region,N,120
574815,FFF,2014B,7,0,0,-7,167,0.6184971098265896,23,0,1,1,9,1,Withdrawn,1,M,0-35,South Region,N,180
575855,FFF,2014B,0,0,0,0,269,0.0,0,0,1,0,8,3,Withdrawn,1,M,0-35,London Region,N,180
576159,FFF,2014B,70,16,97,27,28,0.16355762824783476,173,0,0,0,6,2,Distinction,0,M,0-35,Scotland,N,60
576557,FFF,2014B,0,0,0,0,269,0.0,0,0,1,0,8,2,Withdrawn,1,M,0-35,South Region,N,120
577142,FFF,2014B,89,26,39,-50,150,0.005859375,57,0,1,0,4,2,Withdrawn,1,F,0-35,East Midlands Region,N,60
577600,FFF,2014B,0,0,0,0,269,0.0,0,0,0,0,1,1,Fail,1,M,0-35,North Western Region,N,90
577679,FFF,2014B,0,0,0,0,279,0.0,5,0,1,0,9,2,Withdrawn,1,F,35-55,South Region,Y,120
577795,FFF,2014B,0,0,0,0,269,0.0,0,0,1,0,8,1,Withdrawn,1,F,0-35,West Midlands Region,Y,120
578022,FFF,2014B,17,0,9,-8,218,0.0,22,0,0,0,2,2,Fail,1,M,0-35,East Midlands Region,N,120
578258,FFF,2014B,0,0,0,0,269,0.0,0,0,0,1,2,1,Fail,1,M,0-35,South West Region,N,180
578754,FFF,2014B,29,0,39,10,42,0.6046783625730994,51,0,0,0,7,1,Pass,0,M,0-35,South Region,N,60
578764,FFF,2014B,176,40,171,-5,31,0.12632006498781478,158,0,0,0,8,2,Pass,0,M,0-35,East Anglian Region,N,90
579081,FFF,2014B,103,39,248,145,29,0.23189161021365295,170,0,0,1,7,2,Distinction,0,M,0-35,West Midlands Region,N,150
579376,FFF,2014B,25,30,123,98,42,0.2749403341288783,117,0,0,0,0,2,Pass,0,M,0-35,East Anglian Region,N,90
580425,FFF,2014B,126,95,256,130,141,0.09504320145520691,123,0,1,1,6,2,Withdrawn,1,M,0-35,West Midlands Region,N,120
581065,FFF,2014B,82,144,117,35,233,0.211864406779661,47,0,1,0,6,1,Withdrawn,1,M,0-35,Wales,N,120
581520,FFF,2014B,96,152,68,-28,37,0.3012979839823253,146,0,0,0,5,1,Fail,1,M,35-55,East Anglian Region,N,60
581598,FFF,2014B,131,11,198,67,34,0.33043284248103527,112,0,0,0,3,2,Pass,0,M,0-35,South West Region,N,60
581772,FFF,2014B,0,0,0,0,220,0.0,5,0,1,1,9,1,Withdrawn,1,M,0-35,Yorkshire Region,N,120
582553,FFF,2014B,63,44,262,199,94,0.015082956259426848,109,0,0,0,5,1,Fail,1,M,0-35,Wales,N,300
582629,FFF,2014B,0,0,0,0,269,0.0,0,0,0,1,0,3,Fail,1,M,0-35,Wales,N,180
583056,FFF,2014B,46,33,13,-33,180,0.029354207436399216,26,0,1,0,6,2,Withdrawn,1,M,0-35,Ireland,N,90
583138,FFF,2014B,13,39,151,138,178,0.18151815181518152,85,0,1,0,7,2,Withdrawn,1,M,35-55,North Western Region,N,60
584184,FFF,2014B,27,73,174,147,38,0.27641955835962145,191,0,0,0,2,2,Pass,0,F,0-35,London Region,N,90
584571,FFF,2014B,4,5,10,6,181,0.01824212271973466,46,0,0,0,2,2,Fail,1,F,0-35,London Region,N,90
584842,FFF,2014B,14,3,152,138,44,0.43991989319092123,66,0,0,0,3,3,Pass,0,M,0-35,East Midlands Region,N,90
584843,FFF,2014B,0,0,0,0,242,0.0,18,0,1,1,0,1,Withdrawn,1,F,0-35,East Anglian Region,N,180
584884,FFF,2014B,168,220,102,-66,151,0.231335436382755,48,0,1,0,2,1,Withdrawn,1,M,0-35,Yorkshire Region,N,60
584990,FFF,2014B,0,27,0,0,141,0.005780346820809248,35,0,0,1,9,2,Fail,1,M,0-35,East Anglian Region,N,120
585454,FFF,2014B,124,228,65,-59,44,0.15108471074380164,129,0,0,1,1,1,Distinction,0,M,0-35,West Midlands Region,N,240
585921,FFF,2014B,343,423,263,-80,28,0.11741214057507987,240,0,0,1,2,1,Distinction,0,M,0-35,Scotland,N,120
586351,FFF,2014B,0,0,15,15,201,0.1388888888888889,19,0,1,0,8,1,Withdrawn,1,M,35-55,South Region,N,180
586506,FFF,2014B,404,0,0,-404,264,0.0,53,0,0,0,5,0,Fail,1,F,35-55,London Region,N,60
586543,FFF,2014B,2,5,0,-2,260,0.0,3,0,0,1,1,3,Fail,1,M,0-35,North Region,N,180
586592,FFF,2014B,96,110,34,-62,41,0.34149377593360997,101,0,0,0,7,1,Pass,0,F,0-35,East Anglian Region,N,60
586917,FFF,2014B,283,147,335,52,35,0.22631220177232447,158,0,0,0,0,1,Pass,0,F,0-35,North Western Region,N,60
587195,FFF,2014B,6,147,274,268,128,0.1885245901639344,76,0,1,1,3,1,Withdrawn,1,M,0-35,South West Region,Y,240
587248,FFF,2014B,0,0,0,0,269,0.0,0,0,1,1,8,3,Withdrawn,1,M,0-35,South West Region,N,150
587600,FFF,2014B,69,70,32,-37,32,0.37019839594765724,122,0,0,0,7,2,Pass,0,M,0-35,East Midlands Region,N,120
587696,FFF,2014B,206,155,29,-177,193,0.12601626016260162,65,0,0,1,3,1,Fail,1,M,0-35,Wales,N,120
588107,FFF,2014B,211,44,11,-200,236,0.16901408450704225,33,0,1,1,0,1,Withdrawn,1,M,0-35,Ireland,N,210
588145,FFF,2014B,193,153,289,96,35,0.20159283225485317,161,0,0,0,9,1,Pass,0,M,0-35,South East Region,N,60
588436,FFF,2014B,6,0,217,211,110,0.18640350877192982,55,0,0,1,3,2,Fail,1,M,0-35,Yorkshire Region,N,180
588913,FFF,2014B,135,40,367,232,77,0.3135521885521885,93,0,1,0,0,3,Withdrawn,1,M,0-35,North Western Region,N,60
589016,FFF,2014B,70,5,66,-4,35,0.32845290385553927,93,0,0,1,8,2,Pass,0,M,0-35,Yorkshire Region,N,210
589029,FFF,2014B,99,28,122,23,29,0.41819699499165275,85,0,0,0,9,1,Pass,0,M,0-35,South Region,N,90
589449,FFF,2014B,299,90,228,-71,33,0.14657328664332167,224,0,0,0,5,2,Distinction,0,M,0-35,North Western Region,N,60
589454,FFF,2014B,118,275,195,77,29,0.1562158619182871,151,0,0,0,0,2,Pass,0,M,0-35,North Western Region,N,60
589469,FFF,2014B,5,16,25,20,152,0.0025252525252525255,32,0,1,1,9,2,Withdrawn,1,M,0-35,South Region,N,120
589548,FFF,2014B,61,47,185,124,35,0.22110849056603774,306,0,0,0,0,1,Pass,0,M,0-35,Scotland,N,90
589565,FFF,2014B,274,487,192,-82,29,0.15174255914525567,268,0,0,0,8,1,Distinction,0,F,35-55,South Region,N,60
589798,FFF,2014B,48,81,0,-48,167,0.3296432964329643,49,0,1,0,3,1,Withdrawn,1,M,0-35,East Anglian Region,N,180
590018,FFF,2014B,248,194,292,44,28,0.2175495349777598,158,0,0,0,0,1,Pass,0,F,0-35,North Western Region,N,180
590508,FFF,2014B,339,799,526,187,32,0.2404692082111437,170,0,0,0,1,2,Pass,0,F,0-35,South West Region,N,60
590543,FFF,2014B,83,99,107,24,144,0.22748815165876776,50,0,1,0,4,1,Withdrawn,1,M,0-35,South Region,N,60
590548,FFF,2014B,0,0,4,4,190,0.0,15,0,1,1,0,1,Withdrawn,1,M,35-55,South West Region,Y,120
590604,FFF,2014B,0,0,0,0,270,0.0,3,0,0,1,2,3,Fail,1,M,35-55,Scotland,N,180
590970,FFF,2014B,38,6,55,17,34,0.2692307692307692,117,0,0,1,7,1,Pass,0,M,0-35,South East Region,N,210
591111,FFF,2014B,1,38,28,27,39,0.5594470046082949,48,0,0,0,1,1,Fail,1,M,0-35,South East Region,N,120
591132,FFF,2014B,0,0,42,42,222,0.0,19,0,0,0,5,1,Fail,1,F,0-35,South Region,N,90
591318,FFF,2014B,373,52,19,-354,182,0.12259970457902511,77,0,1,0,8,1,Withdrawn,1,M,0-35,South Region,Y,60
591550,FFF,2014B,29,3,48,19,42,0.378295524218271,84,0,0,0,0,1,Fail,1,M,0-35,North Western Region,N,60
591946,FFF,2014B,6,83,84,78,197,0.028985507246376812,41,0,1,0,1,2,Withdrawn,1,M,0-35,Wales,N,120
592422,FFF,2014B,115,64,172,57,138,0.22193658954584405,53,0,0,0,9,2,Fail,1,F,0-35,East Midlands Region,N,60
592632,FFF,2014B,245,146,163,-82,30,0.07768052516411379,72,0,0,0,0,2,Fail,1,M,0-35,North Western Region,N,60
592766,FFF,2014B,87,60,241,154,29,0.2874913614374568,159,0,0,0,4,2,Pass,0,M,0-35,East Midlands Region,N,90
592939,FFF,2014B,59,32,4,-55,121,0.01272264631043257,65,0,1,1,0,3,Withdrawn,1,M,0-35,Scotland,N,240
593004,FFF,2014B,0,0,0,0,269,0.0,0,0,1,1,4,2,Withdrawn,1,M,0-35,Yorkshire Region,N,180
593206,FFF,2014B,137,14,62,-75,181,0.0594059405940594,36,0,1,1,6,1,Withdrawn,1,M,0-35,East Anglian Region,N,180
593220,FFF,2014B,9,6,0,-9,209,0.017094017094017096,28,0,1,0,6,1,Withdrawn,1,M,0-35,South East Region,N,120
593563,FFF,2014B,0,0,0,0,281,0.0,1,0,1,0,9,1,Withdrawn,1,M,35-55,South Region,N,90
593617,FFF,2014B,85,8,0,-85,218,0.0,28,0,1,1,3,2,Withdrawn,1,M,0-35,Scotland,N,120
594122,FFF,2014B,0,0,0,0,269,0.0,0,0,1,0,2,2,Withdrawn,1,M,0-35,North Region,N,90
594136,FFF,2014B,231,500,230,-1,28,0.1926614677064587,233,0,0,1,2,1,Distinction,0,M,0-35,East Midlands Region,N,120
594258,FFF,2014B,21,38,25,4,147,0.254278728606357,46,0,1,0,0,1,Withdrawn,1,M,0-35,North Western Region,Y,90
594374,FFF,2014B,34,17,35,1,32,0.4138093001409112,103,0,0,0,1,1,Fail,1,M,0-35,Yorkshire Region,N,120
594636,FFF,2014B,164,177,43,-121,62,0.01309328968903437,123,0,1,0,6,1,Withdrawn,1,M,0-35,South Region,Y,90
594909,FFF,2014B,48,11,48,0,29,0.2487167522165189,112,0,0,0,4,2,Pass,0,M,0-35,North Western Region,N,60
595186,FFF,2014B,158,125,335,177,182,0.06923076923076923,84,0,0,0,7,1,Fail,1,M,0-35,South Region,N,60
595428,FFF,2014B,92,476,290,198,90,0.1734059097978227,53,0,0,1,0,3,Fail,1,M,35-55,North Western Region,N,150
595481,FFF,2014B,0,0,0,0,269,0.0,0,0,1,0,2,3,Withdrawn,1,M,35-55,South Region,N,60
595895,FFF,2014B,4,0,0,-4,191,0.0,8,0,0,1,9,1,Fail,1,M,0-35,Ireland,N,120
595935,FFF,2014B,26,28,0,-26,32,0.1966166613469518,121,1,0,1,3,2,Pass,0,M,0-35,South Region,N,120
595978,FFF,2014B,9,1,1,-8,38,0.22434565849605317,87,0,0,1,9,1,Fail,1,M,0-35,East Anglian Region,Y,180
596243,FFF,2014B,15,0,15,0,226,0.0,18,0,1,0,1,1,Withdrawn,1,M,0-35,East Anglian Region,Y,60
596482,FFF,2014B,136,156,285,149,28,0.38240353895305973,126,0,0,0,4,2,Pass,0,F,0-35,West Midlands Region,N,60
596601,FFF,2014B,199,32,204,5,42,0.3349912956975877,116,0,0,1,7,2,Pass,0,F,0-35,South East Region,N,180
596637,FFF,2014B,0,0,0,0,269,0.0,0,0,1,0,1,2,Withdrawn,1,M,35-55,London Region,Y,60
596663,FFF,2014B,47,103,109,62,154,0.17248459958932238,43,0,1,0,5,1,Withdrawn,1,M,0-35,East Anglian Region,N,90
596699,FFF,2014B,8,4,264,256,40,0.29493087557603687,74,0,0,1,3,3,Fail,1,M,0-35,East Anglian Region,N,240
596953,FFF,2014B,81,103,135,54,199,0.239450441609421,57,0,1,1,6,1,Withdrawn,1,M,35-55,East Anglian Region,N,150
597234,FFF,2014B,210,197,335,125,28,0.2239089184060721,143,0,0,0,3,1,Pass,0,M,0-35,Yorkshire Region,N,60
597359,FFF,2014B,128,25,83,-45,118,0.047644829453167295,87,0,1,0,7,3,Withdrawn,1,F,0-35,South Region,N,60
597378,FFF,2014B,125,72,161,36,218,0.11869436201780416,70,0,1,0,7,1,Withdrawn,1,M,0-35,Yorkshire Region,N,60
597386,FFF,2014B,24,83,10,-14,206,0.1903409090909091,39,0,1,1,0,1,Withdrawn,1,M,0-35,Scotland,N,120
597426,FFF,2014B,0,0,0,0,99,0.023952095808383235,57,0,0,1,3,2,Fail,1,M,0-35,Wales,N,120
597495,FFF,2014B,119,33,121,2,121,0.07268722466960352,73,0,0,0,8,2,Fail,1,F,0-35,East Midlands Region,N,60
597662,FFF,2014B,37,259,315,278,28,0.13045058139534885,177,0,0,0,6,2,Pass,0,F,35-55,East Anglian Region,N,90
597761,FFF,2014B,179,97,109,-70,198,0.14845605700712589,55,0,1,1,2,1,Withdrawn,1,F,0-35,South Region,N,120
598113,FFF,2014B,2,10,4,2,36,0.4849137931034483,83,0,0,0,4,3,Pass,0,M,0-35,Ireland,N,120
598300,FFF,2014B,227,67,5,-222,118,0.10408921933085502,39,0,0,1,7,1,Fail,1,M,0-35,North Western Region,N,210
598353,FFF,2014B,9,0,7,-2,189,0.26104417670682734,56,0,0,1,4,3,Fail,1,M,35-55,West Midlands Region,N,150
598362,FFF,2014B,244,279,229,-15,249,0.25945241199478486,54,0,1,0,3,1,Withdrawn,1,M,35-55,East Anglian Region,N,60
598571,FFF,2014B,123,293,293,170,35,0.23661599471249173,262,0,0,0,5,2,Distinction,0,M,0-35,South West Region,N,60
598642,FFF,2014B,7,14,0,-7,41,0.4552893045002922,78,0,0,1,6,2,Pass,0,M,0-35,Wales,N,180
598713,FFF,2014B,120,137,198,78,29,0.15176076020122975,154,0,0,0,8,2,Pass,0,F,0-35,East Anglian Region,N,60
599048,FFF,2014B,32,26,26,-6,38,0.48540925266903917,86,0,0,0,0,1,Pass,0,F,0-35,North Western Region,N,90
599105,FFF,2014B,0,0,0,0,269,0.0,0,0,1,0,3,1,Withdrawn,1,F,0-35,South East Region,N,90
599117,FFF,2014B,75,27,0,-75,234,0.007936507936507936,20,0,0,1,1,3,Fail,1,M,0-35,South Region,N,120
599398,FFF,2014B,197,134,66,-131,40,0.36196911196911197,134,0,0,0,9,1,Pass,0,M,0-35,South Region,N,120
599740,FFF,2014B,11,262,167,156,28,0.2026281208935611,206,0,0,0,7,2,Pass,0,M,35-55,London Region,N,60
599812,FFF,2014B,0,0,0,0,141,0.005357142857142857,79,0,0,0,5,2,Fail,1,M,0-35,East Anglian Region,N,60
600292,FFF,2014B,82,40,158,76,30,0.3819152995040061,128,0,0,0,2,1,Pass,0,M,35-55,South East Region,N,60
600388,FFF,2014B,512,463,357,-155,33,0.1544756389273574,200,0,0,0,9,1,Distinction,0,M,35-55,East Anglian Region,N,60
600397,FFF,2014B,0,0,0,0,269,0.0,0,0,0,0,2,1,Fail,1,F,0-35,Scotland,N,120
600702,FFF,2014B,90,53,39,-51,42,0.18927747886241353,251,0,0,0,1,2,Pass,0,M,0-35,London Region,Y,60
600893,FFF,2014B,57,202,255,198,115,0.15022994379151763,145,0,1,0,0,1,Withdrawn,1,F,0-35,Yorkshire Region,N,90
601155,FFF,2014B,0,16,116,116,186,0.007444168734491315,43,0,1,0,0,2,Withdrawn,1,M,0-35,Wales,N,60
601266,FFF,2014B,88,0,10,-78,160,0.0,35,0,1,0,0,2,Withdrawn,1,M,0-35,East Midlands Region,N,90
601345,FFF,2014B,0,0,0,0,42,0.8285714285714286,48,0,0,0,1,2,Fail,1,M,0-35,London Region,N,60
601375,FFF,2014B,168,23,310,142,29,0.18194760820045558,131,0,0,0,0,1,Pass,0,M,0-35,Yorkshire Region,N,120
601435,FFF,2014B,0,0,1,1,243,0.55,10,0,1,1,1,1,Withdrawn,1,M,0-35,London Region,N,180
601560,FFF,2014B,185,81,90,-95,45,0.39835640138408307,80,0,0,0,5,1,Fail,1,M,0-35,East Anglian Region,N,60
601649,FFF,2014B,0,0,0,0,269,0.0,0,0,1,1,3,1,Withdrawn,1,M,35-55,East Midlands Region,N,120
601678,FFF,2014B,0,0,0,0,269,0.0,0,0,1,1,3,1,Withdrawn,1,M,0-35,East Midlands Region,N,120
601735,FFF,2014B,230,196,211,-19,28,0.15357766143106458,248,0,0,0,4,1,Pass,0,M,35-55,North Region,N,120
602571,FFF,2014B,81,66,8,-73,203,0.08354755784061697,56,0,1,0,2,1,Withdrawn,1,M,0-35,Yorkshire Region,N,60
602672,FFF,2014B,158,1,0,-158,90,0.17155756207674944,56,0,0,1,6,1,Fail,1,M,0-35,East Midlands Region,N,180
602681,FFF,2014B,83,35,8,-75,42,0.45481481481481484,92,0,0,0,3,3,Pass,0,M,0-35,Wales,N,60
602818,FFF,2014B,114,109,105,-9,29,0.3979555868875573,125,0,0,0,3,1,Fail,1,M,0-35,West Midlands Region,N,120
602854,FFF,2014B,202,94,375,173,29,0.13185550082101807,182,0,0,0,8,1,Pass,0,M,0-35,West Midlands Region,N,90
602862,FFF,2014B,58,105,109,51,29,0.17130580982626564,190,0,0,0,3,3,Pass,0,F,0-35,Scotland,N,60
603111,FFF,2014B,22,12,0,-22,28,0.24719864176570458,139,0,0,1,8,2,Pass,0,F,0-35,West Midlands Region,N,120
603163,FFF,2014B,74,56,80,6,28,0.38687150837988826,89,0,0,0,0,1,Pass,0,M,0-35,Ireland,N,60
603319,FFF,2014B,88,72,31,-57,202,0.08169934640522876,51,0,1,0,4,3,Withdrawn,1,M,0-35,North Region,N,60
603483,FFF,2014B,0,0,0,0,133,0.02577319587628866,78,0,1,0,8,1,Withdrawn,1,F,35-55,South Region,N,90
603539,FFF,2014B,88,56,224,136,35,0.2047364400305577,195,0,0,0,6,2,Pass,0,M,0-35,East Midlands Region,N,60
603694,FFF,2014B,49,100,40,-9,31,0.44424700133274103,106,0,0,0,4,2,Fail,1,M,0-35,North Western Region,N,60
603848,FFF,2014B,8,152,33,25,28,0.45276292335115864,69,1,0,1,0,1,Fail,1,M,35-55,Yorkshire Region,Y,120
603972,FFF,2014B,323,169,165,-158,75,0.13488231744115872,165,0,1,0,2,2,Withdrawn,1,F,0-35,South West Region,N,60
