num_of_prev_attempts,studied_credits,clicks_week1,clicks_week2,clicks_week3,click_trend,module_presentation_length,days_since_last_click,unique_resources,registered_late,imd_band_enc,education_enc,age_enc,at_risk,gender_F,gender_M,region_East Anglian Region,region_East Midlands Region,region_Ireland,region_London Region,region_North Region,region_North Western Region,region_Scotland,region_South East Region,region_South Region,region_South West Region,region_Wales,region_West Midlands Region,region_Yorkshire Region,disability_N,disability_Y
0,60,98,93,161,63,240,7,143,0,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,60,412,144,263,-149,240,164,108,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,60,80,74,196,116,240,16,145,0,5,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,60,146,162,236,90,240,154,100,0,9,2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,43,24,64,21,240,207,33,0,7,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,60,269,152,308,39,240,0,192,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,335,391,498,163,240,2,173,0,5,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,60,0,0,0,0,240,253,29,0,4,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,90,315,3,117,-198,240,110,79,0,9,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,75,134,64,-11,240,18,93,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,60,233,119,452,219,240,2,320,0,8,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,17,53,120,103,240,180,55,0,2,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,60,67,8,86,19,240,9,124,0,6,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,366,282,385,19,240,4,206,0,6,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,493,350,672,179,240,0,320,0,7,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,173,128,180,7,240,33,79,0,6,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,120,77,113,120,43,240,171,54,0,1,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,60,230,113,180,-50,240,0,197,0,3,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,0,0,0,0,240,240,0,0,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,217,268,365,148,240,18,115,0,5,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,60,106,267,195,89,240,7,160,0,8,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,194,48,69,-125,240,130,56,0,9,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,60,298,163,276,-22,240,18,263,0,4,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,60,38,0,0,-38,240,238,11,0,7,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,38,39,135,97,240,65,114,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,60,0,15,283,283,240,18,88,0,9,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,4,62,27,23,240,74,31,0,7,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,120,374,33,158,-216,240,12,130,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,60,377,448,289,-88,240,12,242,0,8,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,80,147,132,52,240,0,230,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,323,164,253,-70,240,0,271,0,2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,120,0,1,106,106,240,40,31,0,8,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,60,0,81,199,199,240,148,53,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,109,181,157,48,240,166,80,0,4,3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,90,0,0,0,0,240,240,0,0,4,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,456,294,337,-119,240,0,341,0,6,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,120,93,56,312,219,240,102,116,0,7,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,60,93,50,4,-89,240,133,57,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,120,37,5,92,55,240,6,81,0,7,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,1,85,151,150,240,216,45,0,5,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,90,414,133,319,-95,240,2,147,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,273,99,111,-162,240,8,199,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,145,139,62,-83,240,19,105,0,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,60,222,100,211,-11,240,19,193,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,60,83,38,194,111,240,139,73,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,60,711,517,413,-298,240,0,216,0,2,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,60,49,60,81,32,240,17,177,0,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,60,240,291,227,-13,240,3,250,0,9,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,90,0,0,0,0,240,240,0,0,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,60,299,295,421,122,240,1,300,0,9,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,368,206,140,-228,240,167,61,0,4,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,150,38,95,28,-10,240,18,37,0,7,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,90,80,29,156,76,240,16,98,0,6,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,120,0,0,0,0,240,240,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,120,11,5,83,72,240,37,28,0,2,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,116,24,110,-6,240,7,89,0,7,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,15,144,176,161,240,4,134,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,470,287,482,12,240,0,275,0,9,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,60,66,109,352,286,240,4,186,0,2,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,60,303,621,482,179,240,0,261,0,6,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,87,121,65,-22,240,22,56,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,90,84,0,6,-78,240,18,62,0,1,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,60,180,160,206,26,240,1,129,0,4,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,60,28,46,119,91,240,13,123,0,4,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,60,12,140,63,51,240,152,36,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,60,296,275,358,62,240,0,191,0,5,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,60,79,247,228,149,240,71,64,0,7,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,159,465,227,68,240,0,184,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,60,69,52,45,-24,240,111,75,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,423,272,126,-297,240,3,227,0,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,120,51,418,256,205,240,1,188,0,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,60,0,0,0,0,240,240,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,60,39,5,229,190,240,11,114,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,60,142,85,45,-97,240,4,168,0,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,120,0,0,0,0,240,251,5,0,3,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,151,192,285,134,240,22,181,0,7,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,60,199,145,124,-75,240,205,35,0,7,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,533,1031,896,363,240,6,164,0,2,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,60,303,264,277,-26,240,6,249,0,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,60,80,80,96,16,240,3,107,0,4,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,60,137,127,67,-70,240,172,74,0,7,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,60,149,77,147,-2,240,17,79,0,2,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,60,166,6,542,376,240,0,317,0,6,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,60,103,109,49,240,5,104,0,7,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,60,15,12,320,305,240,92,82,0,2,4,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,60,331,230,0,-331,240,106,88,0,4,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,60,91,173,159,68,240,20,156,0,3,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,16,109,170,154,240,178,57,0,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,60,260,73,361,101,240,18,168,0,7,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,60,214,60,159,-55,240,0,143,0,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,60,115,132,278,163,240,17,135,0,9,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,63,125,47,-16,240,5,164,0,3,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,90,92,0,0,-92,240,218,13,0,2,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,60,51,0,56,5,240,211,42,0,5,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,392,152,285,-107,240,1,301,0,6,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,60,208,46,233,25,240,175,55,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,340,44,538,198,240,0,264,0,9,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,60,141,382,807,666,240,2,232,0,7,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,727,278,424,-303,240,0,322,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,60,61,15,0,-61,240,143,44,0,7,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,60,0,0,0,0,240,210,15,0,8,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,154,30,322,168,240,21,175,0,9,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,131,128,315,184,240,18,188,0,2,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,90,213,23,144,-69,240,108,46,0,4,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,60,386,186,187,-199,240,1,265,0,1,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,90,136,460,384,248,240,0,218,0,9,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,60,8,0,0,-8,240,237,2,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,120,229,156,532,303,240,7,138,0,5,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,307,282,320,13,240,6,233,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,75,40,464,423,383,240,13,255,0,3,2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,60,1,7,0,-1,240,138,48,0,3,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,381,475,285,-96,240,0,199,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,803,822,866,63,240,1,232,0,7,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,60,0,0,0,0,240,249,7,0,1,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,13,69,22,9,240,156,41,0,3,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,90,127,100,167,40,240,171,83,0,6,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,60,224,218,395,171,240,0,188,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,0,0,28,28,240,3,148,0,2,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,150,0,0,11,11,240,176,22,0,5,2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,130,94,267,137,240,136,113,0,2,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,150,83,99,452,369,240,6,283,0,7,3,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,210,1,0,21,20,240,190,40,0,6,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,328,386,84,-244,240,4,265,0,6,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,60,86,240,53,-33,240,44,78,0,6,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,60,405,217,386,-19,240,2,206,0,8,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,150,40,44,100,60,240,18,77,0,7,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,90,216,76,152,-64,240,0,217,0,6,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,114,47,161,47,240,4,245,0,6,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,150,0,124,74,74,240,3,207,0,8,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,28,90,60,32,240,7,168,0,8,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,60,238,88,385,147,240,21,273,0,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,157,373,2,-155,240,224,56,0,6,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,120,234,145,25,240,5,165,0,5,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,150,159,544,55,-104,240,3,142,0,2,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,90,109,119,109,0,240,118,103,0,2,3,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,60,202,123,130,-72,240,0,249,0,7,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,90,120,115,288,168,240,2,170,0,5,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,90,0,0,0,0,240,240,0,0,9,2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,81,153,316,235,240,1,143,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,60,205,101,266,61,240,0,170,0,7,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,220,183,556,336,240,7,188,0,4,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,480,422,357,-123,240,7,163,0,2,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,20,50,16,-4,240,18,161,0,3,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,90,84,67,124,40,240,3,145,0,5,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,90,24,0,194,170,240,21,108,0,9,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,677,370,390,-287,240,145,130,0,6,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,120,0,0,0,0,240,240,0,0,7,1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,60,9,109,138,129,240,210,66,0,8,3,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,60,116,218,158,240,9,92,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,120,0,0,0,0,240,251,4,0,1,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,120,109,24,49,-60,240,171,44,0,6,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,90,281,379,490,209,240,0,198,0,3,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,120,149,70,196,47,240,6,122,0,2,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,120,200,389,364,164,240,6,187,0,3,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,90,184,189,244,60,240,7,200,0,5,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,60,125,137,141,16,240,4,201,0,9,4,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,182,314,195,13,240,8,135,0,5,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,60,118,33,148,30,240,112,93,0,7,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,29,16,157,128,240,4,150,0,5,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,120,23,0,249,226,240,11,170,0,2,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,90,17,7,41,24,240,112,77,0,4,3,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,60,0,80,384,384,240,4,157,1,2,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,60,64,32,394,330,240,67,64,0,5,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,0,3,0,0,240,233,7,0,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,129,260,333,204,240,95,98,0,6,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,150,0,0,0,0,240,240,0,0,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,90,0,53,59,59,240,164,27,0,3,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,90,8,100,104,96,240,112,99,0,0,3,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,120,522,369,522,0,240,3,228,0,6,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,120,9,0,0,-9,240,236,4,0,3,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,60,115,192,340,225,240,22,196,0,4,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,90,0,7,49,49,240,6,130,0,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2,60,0,0,0,0,240,240,0,0,9,3,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,70,126,62,99,-27,240,202,31,0,1,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,7,114,68,61,240,158,36,0,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,78,191,69,-9,240,7,111,0,8,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,180,408,155,36,-372,240,144,85,0,1,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,60,40,8,245,205,240,1,213,0,0,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,255,137,272,17,240,4,183,0,9,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,213,93,79,-134,240,105,65,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,120,3,52,185,182,240,9,67,0,2,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,149,83,73,-76,240,2,202,0,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,90,524,550,346,-178,240,1,252,0,5,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,40,169,234,194,240,23,99,0,9,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,120,8,32,144,136,240,19,103,0,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,120,80,101,197,117,240,10,201,0,7,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,150,13,65,211,198,240,110,87,0,3,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,90,101,197,336,235,240,18,177,0,9,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,168,170,300,132,240,1,183,0,3,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,60,0,0,0,0,240,240,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,60,274,356,278,4,240,12,197,0,8,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,90,14,7,36,22,240,17,81,0,3,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,60,18,0,106,88,240,12,106,0,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,120,70,218,196,126,240,7,182,0,4,4,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,90,123,10,109,-14,240,20,159,0,2,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,92,27,17,-75,240,19,209,0,3,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,80,57,200,80,23,240,186,39,0,5,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,90,103,16,187,84,240,18,140,0,8,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,130,3,1,8,5,240,49,14,0,7,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,150,15,245,180,165,240,15,150,0,5,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,60,114,109,181,67,240,1,172,0,6,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,60,135,109,198,63,240,7,111,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,90,0,13,189,189,240,7,115,0,8,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,31,100,19,-12,240,2,229,0,5,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,60,206,221,133,-73,240,17,136,0,5,3,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,60,88,206,132,44,240,144,73,0,8,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,116,164,237,121,240,4,209,0,4,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,60,416,174,271,-145,240,0,202,0,4,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,0,0,0,0,240,240,0,0,5,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,120,88,101,114,26,240,5,144,0,9,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,120,0,0,153,153,240,0,207,0,9,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,90,16,0,272,256,240,0,100,0,4,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,90,49,50,67,18,240,15,128,0,9,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,170,380,334,137,-243,240,119,134,0,1,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,100,43,20,23,-20,240,5,144,0,7,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,60,19,19,85,66,240,168,33,0,2,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,60,108,76,149,41,240,0,204,0,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,60,65,145,93,28,240,6,64,0,4,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,60,469,91,3,-466,240,4,137,0,3,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,132,200,437,305,240,2,149,0,3,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,60,159,64,70,-89,240,113,61,0,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
